"geo_value","time_value","value","cumsum"
"OK",2021-04-24,0,446550
"OR",2021-04-24,810,179930
"PA",2021-04-24,4070,1142516
"RI",2021-04-24,0,146324
"SC",2021-04-24,1001,574226
"SD",2021-04-24,136,119883
"TN",2021-04-24,750,835673
"TX",2021-04-24,2456,2912824
"UT",2021-04-24,472,395150
"VA",2021-04-24,1005,653326
"VT",2021-04-24,63,22479
"WA",2021-04-24,1718,395312
"WI",2021-04-24,651,656061
"WV",2021-04-24,375,151068
"WY",2021-04-24,0,57696
"AK",2021-04-25,0,65797
"AL",2021-04-25,233,526131
"AR",2021-04-25,64,334706
"AZ",2021-04-25,661,858737
"CA",2021-04-25,2139,3794547
"CO",2021-04-25,1201,518043
"CT",2021-04-25,0,334766
"DE",2021-04-25,295,103222
"FL",2021-04-25,4671,2208584
"GA",2021-04-25,916,1093768
"HI",2021-04-25,122,33351
"IA",2021-04-25,195,362924
"ID",2021-04-25,0,186183
"IL",2021-04-25,2035,1321033
"IN",2021-04-25,827,714786
"KS",2021-04-25,0,308483
"KY",2021-04-25,324,440955
"LA",2021-04-25,0,455541
"MA",2021-04-25,1214,682783
"MD",2021-04-25,906,443257
"ME",2021-04-25,164,59776
"MI",2021-04-25,0,885112
"MN",2021-04-25,1556,568243
"MO",2021-04-25,384,588517
"MS",2021-04-25,0,310349
"MT",2021-04-25,49,108097
"NC",2021-04-25,0,956932
"ND",2021-04-25,104,106598
"NE",2021-04-25,152,218732
"NH",2021-04-25,279,93821
"NJ",2021-04-25,1694,997891
"NM",2021-04-25,0,196221
"NV",2021-04-25,0,312840
"NY",2021-04-25,4064,2031093
"OH",2021-04-25,873,1064306
"OK",2021-04-25,0,446550
"OR",2021-04-25,770,180700
"PA",2021-04-25,2903,1145419
"RI",2021-04-25,0,146324
"SC",2021-04-25,759,574985
"SD",2021-04-25,0,119883
"TN",2021-04-25,552,836225
"TX",2021-04-25,1413,2914237
"UT",2021-04-25,281,395431
"VA",2021-04-25,884,654210
"VT",2021-04-25,97,22576
"WA",2021-04-25,0,395312
"WI",2021-04-25,465,656526
"WV",2021-04-25,314,151382
"WY",2021-04-25,0,57696
"AK",2021-04-26,446,66243
"AL",2021-04-26,217,526348
"AR",2021-04-26,63,334769
"AZ",2021-04-26,750,859487
"CA",2021-04-26,1736,3796283
"CO",2021-04-26,2039,520082
"CT",2021-04-26,2167,336933
"DE",2021-04-26,237,103459
"FL",2021-04-26,3513,2212097
"GA",2021-04-26,812,1094580
"HI",2021-04-26,67,33418
"IA",2021-04-26,238,363162
"ID",2021-04-26,542,186725
"IL",2021-04-26,2137,1323170
"IN",2021-04-26,682,715468
"KS",2021-04-26,459,308942
"KY",2021-04-26,211,441166
"LA",2021-04-26,891,456432
"MA",2021-04-26,881,683664
"MD",2021-04-26,557,443814
"ME",2021-04-26,229,60005
"MI",2021-04-26,7065,892177
"MN",2021-04-26,1197,569440
"MO",2021-04-26,284,588801
"MS",2021-04-26,638,310987
"MT",2021-04-26,14,108111
"NC",2021-04-26,5691,962623
"ND",2021-04-26,190,106788
"NE",2021-04-26,100,218832
"NH",2021-04-26,0,93821
"NJ",2021-04-26,-9005,988886
"NM",2021-04-26,623,196844
"NV",2021-04-26,840,313680
"NY",2021-04-26,3009,2034102
"OH",2021-04-26,1396,1065702
"OK",2021-04-26,728,447278
"OR",2021-04-26,621,181321
"PA",2021-04-26,1891,1147310
"RI",2021-04-26,636,146960
"SC",2021-04-26,530,575515
"SD",2021-04-26,93,119976
"TN",2021-04-26,1092,837317
"TX",2021-04-26,1926,2916163
"UT",2021-04-26,246,395677
"VA",2021-04-26,719,654929
"VT",2021-04-26,41,22617
"WA",2021-04-26,2105,397417
"WI",2021-04-26,406,656932
"WV",2021-04-26,289,151671
"WY",2021-04-26,122,57818
"AK",2021-04-27,138,66381
"AL",2021-04-27,359,526707
"AR",2021-04-27,229,334998
"AZ",2021-04-27,682,860169
"CA",2021-04-27,1818,3798101
"CO",2021-04-27,1755,521837
"CT",2021-04-27,407,337340
"DE",2021-04-27,144,103603
"FL",2021-04-27,5271,2217368
"GA",2021-04-27,1299,1095879
"HI",2021-04-27,50,33468
"IA",2021-04-27,368,363530
"ID",2021-04-27,289,187014
"IL",2021-04-27,2556,1325726
"IN",2021-04-27,838,716306
"KS",2021-04-27,26,308968
"KY",2021-04-27,714,441880
"LA",2021-04-27,452,456884
"MA",2021-04-27,965,684629
"MD",2021-04-27,677,444491
"ME",2021-04-27,425,60430
"MI",2021-04-27,4573,896750
"MN",2021-04-27,1078,570518
"MO",2021-04-27,571,589372
"MS",2021-04-27,172,311159
"MT",2021-04-27,176,108287
"NC",2021-04-27,1148,963771
"ND",2021-04-27,153,106941
"NE",2021-04-27,258,219090
"NH",2021-04-27,382,94203
"NJ",2021-04-27,2124,991010
"NM",2021-04-27,153,196997
"NV",2021-04-27,405,314085
"NY",2021-04-27,3312,2037414
"OH",2021-04-27,1560,1067262
"OK",2021-04-27,115,447393
"OR",2021-04-27,719,182040
"PA",2021-04-27,3879,1151189
"RI",2021-04-27,260,147220
"SC",2021-04-27,441,575956
"SD",2021-04-27,147,120123
"TN",2021-04-27,1154,838471
"TX",2021-04-27,5617,2921780
"UT",2021-04-27,327,396004
"VA",2021-04-27,1091,656020
"VT",2021-04-27,58,22675
"WA",2021-04-27,1092,398509
"WI",2021-04-27,940,657872
"WV",2021-04-27,177,151848
"WY",2021-04-27,65,57883
"AK",2021-04-28,180,66561
"AL",2021-04-28,376,527083
"AR",2021-04-28,291,335289
"AZ",2021-04-28,603,860772
"CA",2021-04-28,1694,3799795
"CO",2021-04-28,1819,523656
"CT",2021-04-28,621,337961
"DE",2021-04-28,241,103844
"FL",2021-04-28,5178,2222546
"GA",2021-04-28,1400,1097279
"HI",2021-04-28,69,33537
"IA",2021-04-28,506,364036
"ID",2021-04-28,255,187269
"IL",2021-04-28,2728,1328454
"IN",2021-04-28,1258,717564
"KS",2021-04-28,627,309595
"KY",2021-04-28,738,442618
"LA",2021-04-28,442,457326
"MA",2021-04-28,1613,686242
"MD",2021-04-28,1002,445493
"ME",2021-04-28,261,60691
"MI",2021-04-28,4919,901669
"MN",2021-04-28,1507,572025
"MO",2021-04-28,803,590175
"MS",2021-04-28,334,311493
"MT",2021-04-28,202,108489
"NC",2021-04-28,1765,965536
"ND",2021-04-28,146,107087
"NE",2021-04-28,251,219341
"NH",2021-04-28,202,94405
"NJ",2021-04-28,2113,993123
"NM",2021-04-28,221,197218
"NV",2021-04-28,390,314475
"NY",2021-04-28,3034,2040448
"OH",2021-04-28,1723,1068985
"OK",2021-04-28,249,447642
"OR",2021-04-28,876,182916
"PA",2021-04-28,3370,1154559
"RI",2021-04-28,381,147601
"SC",2021-04-28,683,576639
"SD",2021-04-28,169,120292
"TN",2021-04-28,1191,839662
"TX",2021-04-28,4249,2926029
"UT",2021-04-28,518,396522
"VA",2021-04-28,1134,657154
"VT",2021-04-28,48,22723
"WA",2021-04-28,1640,400149
"WI",2021-04-28,824,658696
"WV",2021-04-28,453,152301
"WY",2021-04-28,116,57999
"AK",2021-04-29,165,66726
"AL",2021-04-29,430,527513
"AR",2021-04-29,240,335529
"AZ",2021-04-29,881,861653
"CA",2021-04-29,1969,3801764
"CO",2021-04-29,1645,525301
"CT",2021-04-29,486,338447
"DE",2021-04-29,194,104038
"FL",2021-04-29,5666,2228212
"GA",2021-04-29,1444,1098723
"HI",2021-04-29,122,33659
"IA",2021-04-29,450,364486
"ID",2021-04-29,210,187479
"IL",2021-04-29,3394,1331848
"IN",2021-04-29,1384,718948
"KS",2021-04-29,12,309607
"KY",2021-04-29,790,443408
"LA",2021-04-29,570,457896
"MA",2021-04-29,1395,687637
"MD",2021-04-29,966,446459
"ME",2021-04-29,254,60945
"MI",2021-04-29,4115,905784
"MN",2021-04-29,1913,573938
"MO",2021-04-29,798,590973
"MS",2021-04-29,161,311654
"MT",2021-04-29,174,108663
"NC",2021-04-29,1985,967521
"ND",2021-04-29,173,107260
"NE",2021-04-29,218,219559
"NH",2021-04-29,271,94676
"NJ",2021-04-29,2242,995365
"NM",2021-04-29,229,197447
"NV",2021-04-29,453,314928
"NY",2021-04-29,3897,2044345
"OH",2021-04-29,1786,1070771
"OK",2021-04-29,289,447931
"OR",2021-04-29,914,183830
"PA",2021-04-29,3802,1158361
"RI",2021-04-29,296,147897
"SC",2021-04-29,911,577550
"SD",2021-04-29,134,120426
"TN",2021-04-29,1025,840687
"TX",2021-04-29,3560,2929589
"UT",2021-04-29,463,396985
"VA",2021-04-29,1187,658341
"VT",2021-04-29,101,22824
"WA",2021-04-29,1569,401718
"WI",2021-04-29,904,659600
"WV",2021-04-29,432,152733
"WY",2021-04-29,70,58069
"AK",2021-04-30,145,66871
"AL",2021-04-30,409,527922
"AR",2021-04-30,196,335725
"AZ",2021-04-30,844,862497
"CA",2021-04-30,2270,3804034
"CO",2021-04-30,1407,526708
"CT",2021-04-30,786,339233
"DE",2021-04-30,367,104405
"FL",2021-04-30,5306,2233518
"GA",2021-04-30,1464,1100187
"HI",2021-04-30,192,33851
"IA",2021-04-30,358,364844
"ID",2021-04-30,177,187656
"IL",2021-04-30,3207,1335055
"IN",2021-04-30,1477,720425
"KS",2021-04-30,575,310182
"KY",2021-04-30,719,444127
"LA",2021-04-30,685,458581
"MA",2021-04-30,1335,688972
"MD",2021-04-30,942,447401
"ME",2021-04-30,268,61213
"MI",2021-04-30,3849,909633
"MN",2021-04-30,1874,575812
"MO",2021-04-30,664,591637
"MS",2021-04-30,246,311900
"MT",2021-04-30,154,108817
"NC",2021-04-30,2231,969752
"ND",2021-04-30,166,107426
"NE",2021-04-30,267,219826
"NH",2021-04-30,210,94886
"NJ",2021-04-30,1858,997223
"NM",2021-04-30,286,197733
"NV",2021-04-30,510,315438
"NY",2021-04-30,3805,2048150
"OH",2021-04-30,1541,1072312
"OK",2021-04-30,374,448305
"OR",2021-04-30,982,184812
"PA",2021-04-30,4465,1162826
"RI",2021-04-30,289,148186
"SC",2021-04-30,1109,578659
"SD",2021-04-30,127,120553
"TN",2021-04-30,1070,841757
"TX",2021-04-30,3515,2933104
"UT",2021-04-30,338,397323
"VA",2021-04-30,1249,659590
"VT",2021-04-30,128,22952
"WA",2021-04-30,1322,403040
"WI",2021-04-30,850,660450
"WV",2021-04-30,395,153128
"WY",2021-04-30,73,58142
"AK",2021-05-01,0,66871
"AL",2021-05-01,387,528309
"AR",2021-05-01,243,335968
"AZ",2021-05-01,1074,863571
"CA",2021-05-01,2402,3806436
"CO",2021-05-01,1221,527929
"CT",2021-05-01,0,339233
"DE",2021-05-01,216,104621
"FL",2021-05-01,5419,2238937
"GA",2021-05-01,1300,1101487
"HI",2021-05-01,119,33970
"IA",2021-05-01,385,365229
"ID",2021-05-01,0,187656
"IL",2021-05-01,2813,1337868
"IN",2021-05-01,1152,721577
"KS",2021-05-01,8,310190
"KY",2021-05-01,644,444771
"LA",2021-05-01,0,458581
"MA",2021-05-01,1306,690278
"MD",2021-05-01,939,448340
"ME",2021-05-01,403,61616
"MI",2021-05-01,3696,913329
"MN",2021-05-01,1712,577524
"MO",2021-05-01,1050,592687
"MS",2021-05-01,0,311900
"MT",2021-05-01,168,108985
"NC",2021-05-01,0,969752
"ND",2021-05-01,70,107496
"NE",2021-05-01,206,220032
"NH",2021-05-01,277,95163
"NJ",2021-05-01,1589,998812
"NM",2021-05-01,0,197733
"NV",2021-05-01,0,315438
"NY",2021-05-01,3872,2052022
"OH",2021-05-01,1707,1074019
"OK",2021-05-01,0,448305
"OR",2021-05-01,785,185597
"PA",2021-05-01,3100,1165926
"RI",2021-05-01,0,148186
"SC",2021-05-01,897,579556
"SD",2021-05-01,0,120553
"TN",2021-05-01,608,842365
"TX",2021-05-01,3490,2936594
"UT",2021-05-01,410,397733
"VA",2021-05-01,963,660553
"VT",2021-05-01,80,23032
"WA",2021-05-01,1669,404709
"WI",2021-05-01,759,661209
"WV",2021-05-01,370,153498
"WY",2021-05-01,0,58142
"AK",2021-05-02,0,66871
"AL",2021-05-02,288,528597
"AR",2021-05-02,137,336105
"AZ",2021-05-02,356,863927
"CA",2021-05-02,1634,3808070
"CO",2021-05-02,1001,528930
"CT",2021-05-02,0,339233
"DE",2021-05-02,288,104909
"FL",2021-05-02,3841,2242778
"GA",2021-05-02,1302,1102789
"HI",2021-05-02,112,34082
"IA",2021-05-02,295,365524
"ID",2021-05-02,0,187656
"IL",2021-05-02,1860,1339728
"IN",2021-05-02,1069,722646
"KS",2021-05-02,0,310190
"KY",2021-05-02,368,445139
"LA",2021-05-02,0,458581
"MA",2021-05-02,893,691171
"MD",2021-05-02,649,448989
"ME",2021-05-02,231,61847
"MI",2021-05-02,0,913329
"MN",2021-05-02,1711,579235
"MO",2021-05-02,787,593474
"MS",2021-05-02,0,311900
"MT",2021-05-02,45,109030
"NC",2021-05-02,0,969752
"ND",2021-05-02,55,107551
"NE",2021-05-02,95,220127
"NH",2021-05-02,214,95377
"NJ",2021-05-02,1198,1000010
"NM",2021-05-02,0,197733
"NV",2021-05-02,0,315438
"NY",2021-05-02,2826,2054848
"OH",2021-05-02,985,1075004
"OK",2021-05-02,0,448305
"OR",2021-05-02,747,186344
"PA",2021-05-02,2476,1168402
"RI",2021-05-02,0,148186
"SC",2021-05-02,717,580273
"SD",2021-05-02,0,120553
"TN",2021-05-02,499,842864
"TX",2021-05-02,1309,2937903
"UT",2021-05-02,279,398012
"VA",2021-05-02,761,661314
"VT",2021-05-02,94,23126
"WA",2021-05-02,0,404709
"WI",2021-05-02,476,661685
"WV",2021-05-02,420,153918
"WY",2021-05-02,0,58142
"AK",2021-05-03,277,67148
"AL",2021-05-03,187,528784
"AR",2021-05-03,61,336166
"AZ",2021-05-03,652,864579
"CA",2021-05-03,1477,3809547
"CO",2021-05-03,1734,530664
"CT",2021-05-03,1312,340545
"DE",2021-05-03,158,105067
"FL",2021-05-03,3075,2245853
"GA",2021-05-03,870,1103659
"HI",2021-05-03,74,34156
"IA",2021-05-03,230,365754
"ID",2021-05-03,368,188024
"IL",2021-05-03,2049,1341777
"IN",2021-05-03,797,723443
"KS",2021-05-03,497,310687
"KY",2021-05-03,310,445449
"LA",2021-05-03,759,459340
"MA",2021-05-03,563,691734
"MD",2021-05-03,520,449509
"ME",2021-05-03,245,62092
"MI",2021-05-03,5534,918863
"MN",2021-05-03,1105,580340
"MO",2021-05-03,357,593831
"MS",2021-05-03,500,312400
"MT",2021-05-03,62,109092
"NC",2021-05-03,4567,974319
"ND",2021-05-03,149,107700
"NE",2021-05-03,98,220225
"NH",2021-05-03,129,95506
"NJ",2021-05-03,983,1000993
"NM",2021-05-03,639,198372
"NV",2021-05-03,801,316239
"NY",2021-05-03,2428,2057276
"OH",2021-05-03,995,1075999
"OK",2021-05-03,567,448872
"OR",2021-05-03,534,186878
"PA",2021-05-03,1670,1170072
"RI",2021-05-03,483,148669
"SC",2021-05-03,521,580794
"SD",2021-05-03,82,120635
"TN",2021-05-03,657,843521
"TX",2021-05-03,1552,2939455
"UT",2021-05-03,228,398240
"VA",2021-05-03,611,661925
"VT",2021-05-03,32,23158
"WA",2021-05-03,2482,407191
"WI",2021-05-03,384,662069
"WV",2021-05-03,289,154207
"WY",2021-05-03,148,58290
"AK",2021-05-04,91,67239
"AL",2021-05-04,0,528784
"AR",2021-05-04,296,336462
"AZ",2021-05-04,701,865280
"CA",2021-05-04,1626,3811173
"CO",2021-05-04,1346,532010
"CT",2021-05-04,417,340962
"DE",2021-05-04,137,105204
"FL",2021-05-04,3682,2249535
"GA",2021-05-04,1178,1104837
"HI",2021-05-04,78,34234
"IA",2021-05-04,377,366131
"ID",2021-05-04,209,188233
"IL",2021-05-04,2211,1343988
"IN",2021-05-04,771,724214
"KS",2021-05-04,14,310701
"KY",2021-05-04,772,446221
"LA",2021-05-04,997,460337
"MA",2021-05-04,854,692588
"MD",2021-05-04,501,450010
"ME",2021-05-04,418,62510
"MI",2021-05-04,3112,921975
"MN",2021-05-04,995,581335
"MO",2021-05-04,549,594380
"MS",2021-05-04,208,312608
"MT",2021-05-04,223,109315
"NC",2021-05-04,981,975300
"ND",2021-05-04,169,107869
"NE",2021-05-04,256,220481
"NH",2021-05-04,208,95714
"NJ",2021-05-04,1004,1001997
"NM",2021-05-04,204,198576
"NV",2021-05-04,476,316715
"NY",2021-05-04,2209,2059485
"OH",2021-05-04,1285,1077284
"OK",2021-05-04,169,449041
"OR",2021-05-04,733,187611
"PA",2021-05-04,3311,1173383
"RI",2021-05-04,260,148929
"SC",2021-05-04,427,581221
"SD",2021-05-04,229,120864
"TN",2021-05-04,850,844371
"TX",2021-05-04,4150,2943605
"UT",2021-05-04,259,398499
"VA",2021-05-04,771,662696
"VT",2021-05-04,33,23191
"WA",2021-05-04,1416,408607
"WI",2021-05-04,824,662893
"WV",2021-05-04,344,154551
"WY",2021-05-04,77,58367
"AK",2021-05-05,147,67386
"AL",2021-05-05,662,529446
"AR",2021-05-05,298,336760
"AZ",2021-05-05,742,866022
"CA",2021-05-05,1574,3812747
"CO",2021-05-05,1386,533396
"CT",2021-05-05,609,341571
"DE",2021-05-05,197,105401
"FL",2021-05-05,4394,2253929
"GA",2021-05-05,1018,1105855
"HI",2021-05-05,62,34296
"IA",2021-05-05,439,366570
"ID",2021-05-05,202,188435
"IL",2021-05-05,2410,1346398
"IN",2021-05-05,1139,725353
"KS",2021-05-05,484,311185
"KY",2021-05-05,708,446929
"LA",2021-05-05,466,460803
"MA",2021-05-05,1019,693607
"MD",2021-05-05,679,450689
"ME",2021-05-05,348,62858
"MI",2021-05-05,3027,925002
"MN",2021-05-05,1241,582576
"MO",2021-05-05,604,594984
"MS",2021-05-05,104,312712
"MT",2021-05-05,140,109455
"NC",2021-05-05,1468,976768
"ND",2021-05-05,137,108006
"NE",2021-05-05,239,220720
"NH",2021-05-05,167,95881
"NJ",2021-05-05,2528,1004525
"NM",2021-05-05,205,198781
"NV",2021-05-05,373,317088
"NY",2021-05-05,2402,2061887
"OH",2021-05-05,1450,1078734
"OK",2021-05-05,225,449266
"OR",2021-05-05,806,188417
"PA",2021-05-05,2807,1176190
"RI",2021-05-05,268,149197
"SC",2021-05-05,614,581835
"SD",2021-05-05,98,120962
"TN",2021-05-05,1205,845576
"TX",2021-05-05,2493,2946098
"UT",2021-05-05,480,398979
"VA",2021-05-05,842,663538
"VT",2021-05-05,56,23247
"WA",2021-05-05,1326,409933
"WI",2021-05-05,775,663668
"WV",2021-05-05,405,154956
"WY",2021-05-05,71,58438
"AK",2021-05-06,96,67482
"AL",2021-05-06,565,530011
"AR",2021-05-06,188,336948
"AZ",2021-05-06,601,866623
"CA",2021-05-06,2789,3815536
"CO",2021-05-06,1316,534712
"CT",2021-05-06,711,342282
"DE",2021-05-06,171,105572
"FL",2021-05-06,4504,2258433
"GA",2021-05-06,1213,1107068
"HI",2021-05-06,128,34424
"IA",2021-05-06,389,366959
"ID",2021-05-06,166,188601
"IL",2021-05-06,1778,1348176
"IN",2021-05-06,1247,726600
"KS",2021-05-06,16,311201
"KY",2021-05-06,653,447582
"LA",2021-05-06,407,461210
"MA",2021-05-06,1161,694768
"MD",2021-05-06,578,451267
"ME",2021-05-06,318,63176
"MI",2021-05-06,3996,928998
"MN",2021-05-06,1651,584227
"MO",2021-05-06,645,595629
"MS",2021-05-06,214,312926
"MT",2021-05-06,133,109588
"NC",2021-05-06,1798,978566
"ND",2021-05-06,121,108127
"NE",2021-05-06,213,220933
"NH",2021-05-06,253,96134
"NJ",2021-05-06,1413,1005938
"NM",2021-05-06,273,199054
"NV",2021-05-06,394,317482
"NY",2021-05-06,2643,2064530
"OH",2021-05-06,1387,1080121
"OK",2021-05-06,148,449414
"OR",2021-05-06,745,189162
"PA",2021-05-06,2469,1178659
"RI",2021-05-06,187,149384
"SC",2021-05-06,671,582506
"SD",2021-05-06,84,121046
"TN",2021-05-06,786,846362
"TX",2021-05-06,2361,2948459
"UT",2021-05-06,395,399374
"VA",2021-05-06,856,664394
"VT",2021-05-06,49,23296
"WA",2021-05-06,1142,411075
"WI",2021-05-06,793,664461
"WV",2021-05-06,385,155341
"WY",2021-05-06,89,58527
"AK",2021-05-07,118,67600
"AL",2021-05-07,314,530325
"AR",2021-05-07,222,337170
"AZ",2021-05-07,820,867443
"CA",2021-05-07,2140,3817676
"CO",2021-05-07,1166,535878
"CT",2021-05-07,436,342718
"DE",2021-05-07,203,105775
"FL",2021-05-07,4165,2262598
"GA",2021-05-07,1249,1108317
"HI",2021-05-07,45,34469
"IA",2021-05-07,341,367300
"ID",2021-05-07,187,188788
"IL",2021-05-07,3321,1351497
"IN",2021-05-07,1164,727764
"KS",2021-05-07,435,311636
"KY",2021-05-07,633,448215
"LA",2021-05-07,563,461773
"MA",2021-05-07,976,695744
"MD",2021-05-07,768,452035
"ME",2021-05-07,288,63464
"MI",2021-05-07,3356,932354
"MN",2021-05-07,1450,585677
"MO",2021-05-07,595,596224
"MS",2021-05-07,240,313166
"MT",2021-05-07,149,109737
"NC",2021-05-07,1932,980498
"ND",2021-05-07,100,108227
"NE",2021-05-07,220,221153
"NH",2021-05-07,203,96337
"NJ",2021-05-07,1838,1007776
"NM",2021-05-07,279,199333
"NV",2021-05-07,498,317980
"NY",2021-05-07,2459,2066989
"OH",2021-05-07,1397,1081518
"OK",2021-05-07,234,449648
"OR",2021-05-07,824,189986
"PA",2021-05-07,3077,1181736
"RI",2021-05-07,193,149577
"SC",2021-05-07,867,583373
"SD",2021-05-07,76,121122
"TN",2021-05-07,1029,847391
"TX",2021-05-07,2923,2951382
"UT",2021-05-07,386,399760
"VA",2021-05-07,938,665332
"VT",2021-05-07,97,23393
"WA",2021-05-07,1408,412483
"WI",2021-05-07,749,665210
"WV",2021-05-07,339,155680
"WY",2021-05-07,96,58623
"AK",2021-05-08,0,67600
"AL",2021-05-08,419,530744
"AR",2021-05-08,245,337415
"AZ",2021-05-08,939,868382
"CA",2021-05-08,1880,3819556
"CO",2021-05-08,870,536748
"CT",2021-05-08,0,342718
"DE",2021-05-08,173,105948
"FL",2021-05-08,3977,2266575
"GA",2021-05-08,1013,1109330
"HI",2021-05-08,198,34667
"IA",2021-05-08,264,367564
"ID",2021-05-08,0,188788
"IL",2021-05-08,1729,1353226
"IN",2021-05-08,1047,728811
"KS",2021-05-08,15,311651
"KY",2021-05-08,542,448757
"LA",2021-05-08,0,461773
"MA",2021-05-08,795,696539
"MD",2021-05-08,656,452691
"ME",2021-05-08,287,63751
"MI",2021-05-08,2574,934928
"MN",2021-05-08,1282,586959
"MO",2021-05-08,534,596758
"MS",2021-05-08,0,313166
"MT",2021-05-08,152,109889
"NC",2021-05-08,0,980498
"ND",2021-05-08,40,108267
"NE",2021-05-08,194,221347
"NH",2021-05-08,164,96501
"NJ",2021-05-08,-221,1007555
"NM",2021-05-08,0,199333
"NV",2021-05-08,0,317980
"NY",2021-05-08,3064,2070053
"OH",2021-05-08,1297,1082815
"OK",2021-05-08,0,449648
"OR",2021-05-08,818,190804
"PA",2021-05-08,2595,1184331
"RI",2021-05-08,0,149577
"SC",2021-05-08,623,583996
"SD",2021-05-08,0,121122
"TN",2021-05-08,559,847950
"TX",2021-05-08,2184,2953566
"UT",2021-05-08,360,400120
"VA",2021-05-08,779,666111
"VT",2021-05-08,52,23445
"WA",2021-05-08,1497,413980
"WI",2021-05-08,632,665842
"WV",2021-05-08,321,156001
"WY",2021-05-08,0,58623
"AK",2021-05-09,0,67600
"AL",2021-05-09,244,530988
"AR",2021-05-09,95,337510
"AZ",2021-05-09,448,868830
"CA",2021-05-09,1471,3821027
"CO",2021-05-09,792,537540
"CT",2021-05-09,0,342718
"DE",2021-05-09,200,106148
"FL",2021-05-09,3231,2269806
"GA",2021-05-09,628,1109958
"HI",2021-05-09,81,34748
"IA",2021-05-09,153,367717
"ID",2021-05-09,0,188788
"IL",2021-05-09,1741,1354967
"IN",2021-05-09,905,729716
"KS",2021-05-09,0,311651
"KY",2021-05-09,195,448952
"LA",2021-05-09,0,461773
"MA",2021-05-09,858,697397
"MD",2021-05-09,434,453125
"ME",2021-05-09,243,63994
"MI",2021-05-09,0,934928
"MN",2021-05-09,803,587762
"MO",2021-05-09,339,597097
"MS",2021-05-09,0,313166
"MT",2021-05-09,35,109924
"NC",2021-05-09,0,980498
"ND",2021-05-09,45,108312
"NE",2021-05-09,87,221434
"NH",2021-05-09,123,96624
"NJ",2021-05-09,339,1007894
"NM",2021-05-09,0,199333
"NV",2021-05-09,0,317980
"NY",2021-05-09,2373,2072426
"OH",2021-05-09,794,1083609
"OK",2021-05-09,0,449648
"OR",2021-05-09,601,191405
"PA",2021-05-09,1308,1185639
"RI",2021-05-09,0,149577
"SC",2021-05-09,521,584517
"SD",2021-05-09,0,121122
"TN",2021-05-09,376,848326
"TX",2021-05-09,1420,2954986
"UT",2021-05-09,232,400352
"VA",2021-05-09,539,666650
"VT",2021-05-09,41,23486
"WA",2021-05-09,0,413980
"WI",2021-05-09,338,666180
"WV",2021-05-09,405,156406
"WY",2021-05-09,0,58623
"AK",2021-05-10,237,67837
"AL",2021-05-10,106,531094
"AR",2021-05-10,76,337586
"AZ",2021-05-10,642,869472
"CA",2021-05-10,1210,3822237
"CO",2021-05-10,1319,538859
"CT",2021-05-10,827,343545
"DE",2021-05-10,104,106252
"FL",2021-05-10,2296,2272102
"GA",2021-05-10,460,1110418
"HI",2021-05-10,60,34808
"IA",2021-05-10,195,367912
"ID",2021-05-10,340,189128
"IL",2021-05-10,1424,1356391
"IN",2021-05-10,590,730306
"KS",2021-05-10,333,311984
"KY",2021-05-10,155,449107
"LA",2021-05-10,1095,462868
"MA",2021-05-10,474,697871
"MD",2021-05-10,276,453401
"ME",2021-05-10,225,64219
"MI",2021-05-10,2969,937897
"MN",2021-05-10,1190,588952
"MO",2021-05-10,247,597344
"MS",2021-05-10,509,313675
"MT",2021-05-10,11,109935
"NC",2021-05-10,3753,984251
"ND",2021-05-10,125,108437
"NE",2021-05-10,66,221500
"NH",2021-05-10,177,96801
"NJ",2021-05-10,152,1008046
"NM",2021-05-10,568,199901
"NV",2021-05-10,800,318780
"NY",2021-05-10,1653,2074079
"OH",2021-05-10,713,1084322
"OK",2021-05-10,667,450315
"OR",2021-05-10,369,191774
"PA",2021-05-10,1009,1186648
"RI",2021-05-10,371,149948
"SC",2021-05-10,415,584932
"SD",2021-05-10,77,121199
"TN",2021-05-10,624,848950
"TX",2021-05-10,755,2955741
"UT",2021-05-10,207,400559
"VA",2021-05-10,336,666986
"VT",2021-05-10,55,23541
"WA",2021-05-10,1725,415705
"WI",2021-05-10,221,666401
"WV",2021-05-10,211,156617
"WY",2021-05-10,141,58764
